0.420101,1.06636
0.420101,1.06636
0.420101,1.06636
0.420101,1.06636
0.420101,1.06636
0.420101,1.06636
0.420101,1.06636
0.420101,1.06636
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.422224,1.07085
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.424029,1.07502
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425188,1.07906
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.425823,1.0823
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.426875,1.08589
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.4284,1.08974
0.429493,1.092
0.429493,1.092
0.429493,1.092
0.429493,1.092
0.429493,1.092
0.429493,1.092
0.429493,1.092
0.429493,1.092
0.429493,1.092
0.429493,1.092
0.429493,1.092
0.429493,1.092
0.429493,1.092
